"date","temp_c","dew_c","humidity","wind_kph","pressure_hg","precip_mm","district","year","month"
2014-12-22,7.24,0,56,15.51,30.86,0,"taito-ku",2014,"december"
2014-12-23,7.24,0,61,12.4,31.14,0,"taito-ku",2014,"december"
2014-12-24,8.27,2.07,62,8.27,31.07,0,"taito-ku",2014,"december"
2014-12-25,7.24,1.03,65,14.47,30.92,0.52,"taito-ku",2014,"december"
2014-12-26,6.2,-2.07,58,12.4,31.11,0.41,"taito-ku",2014,"december"
2014-12-27,5.17,-3.1,52,16.54,31.32,0,"taito-ku",2014,"december"
2014-12-28,6.2,0,64,5.17,31.23,0,"taito-ku",2014,"december"
2014-12-29,6.2,3.1,81,12.4,30.8,0.62,"taito-ku",2014,"december"
2014-12-30,8.27,4.13,74,6.2,30.8,0,"taito-ku",2014,"december"
2014-12-31,9.3,4.13,64,13.44,30.77,0,"taito-ku",2014,"december"
2014-12-01,17.3,15.27,85,14.25,30.09,1.43,"toshima-ku",2014,"december"
2014-12-02,11.2,3.05,57,22.39,30.18,0.1,"toshima-ku",2014,"december"
2014-12-03,9.16,0,52,19.34,30.48,0,"toshima-ku",2014,"december"
2014-12-04,10.18,5.09,70,11.2,30.42,3.26,"toshima-ku",2014,"december"
2014-12-05,9.16,3.05,63,11.2,30.24,0,"toshima-ku",2014,"december"
2014-12-06,6.11,0,59,7.13,30.33,0,"toshima-ku",2014,"december"
2014-12-07,7.13,-1.02,57,9.16,30.63,0,"toshima-ku",2014,"december"
2014-12-08,7.13,3.05,66,8.14,30.78,0,"toshima-ku",2014,"december"
2014-12-09,8.14,2.04,61,15.27,30.78,0,"toshima-ku",2014,"december"
2014-12-10,7.13,2.04,63,11.2,30.87,0,"toshima-ku",2014,"december"
2014-12-11,13.23,9.16,81,17.3,30.45,0.92,"toshima-ku",2014,"december"
2014-12-12,9.16,5.09,75,10.18,30.39,0,"toshima-ku",2014,"december"
2014-12-13,8.14,3.05,65,13.23,30.39,0,"toshima-ku",2014,"december"
2014-12-14,5.09,-1.02,63,7.13,30.57,0,"toshima-ku",2014,"december"
2014-12-15,6.11,0,59,9.16,30.78,0,"toshima-ku",2014,"december"
2014-12-16,4.07,2.04,84,15.27,30.39,7.43,"toshima-ku",2014,"december"
2014-12-17,5.09,-2.04,61,29.52,30.06,0,"toshima-ku",2014,"december"
2014-12-18,4.07,-4.07,51,15.27,30.48,0,"toshima-ku",2014,"december"
2014-12-19,6.11,0,57,13.23,30.96,0,"toshima-ku",2014,"december"
2014-12-20,10.18,6.11,76,12.21,30.63,4.58,"toshima-ku",2014,"december"
2014-12-21,9.16,7.13,74,10.18,30.33,0,"toshima-ku",2014,"december"
2014-12-22,7.13,0,56,15.27,30.39,0,"toshima-ku",2014,"december"
2014-12-23,7.13,0,61,12.21,30.66,0,"toshima-ku",2014,"december"
2014-12-24,8.14,2.04,62,8.14,30.6,0,"toshima-ku",2014,"december"
2014-12-25,7.13,1.02,65,14.25,30.45,0.51,"toshima-ku",2014,"december"
2014-12-26,6.11,-2.04,58,12.21,30.63,0.41,"toshima-ku",2014,"december"
2014-12-27,5.09,-3.05,52,16.29,30.84,0,"toshima-ku",2014,"december"
2014-12-28,6.11,0,64,5.09,30.75,0,"toshima-ku",2014,"december"
2014-12-29,6.11,3.05,81,12.21,30.33,0.61,"toshima-ku",2014,"december"
2014-12-30,8.14,4.07,74,6.11,30.33,0,"toshima-ku",2014,"december"
2014-12-31,9.16,4.07,64,13.23,30.3,0,"toshima-ku",2014,"december"
2015-12-01,12.54,8.36,65,10.45,31.53,0,"adachi-ku",2015,"december"
2015-12-02,10.45,5.22,72,13.58,31.6,0.21,"adachi-ku",2015,"december"
2015-12-03,13.58,11.49,86,8.36,31.04,1.67,"adachi-ku",2015,"december"
2015-12-04,12.54,4.18,60,22.99,31.04,0.1,"adachi-ku",2015,"december"
2015-12-05,11.49,4.18,55,11.49,31.29,0,"adachi-ku",2015,"december"
2015-12-06,11.49,3.13,56,13.58,31.57,0,"adachi-ku",2015,"december"
2015-12-07,10.45,5.22,63,15.67,31.69,0,"adachi-ku",2015,"december"
2015-12-08,9.4,4.18,67,19.85,31.69,0,"adachi-ku",2015,"december"
2015-12-09,9.4,6.27,71,8.36,31.84,0,"adachi-ku",2015,"december"
2015-12-10,11.49,8.36,75,7.31,31.72,0,"adachi-ku",2015,"december"
2015-12-11,18.81,13.58,79,28.21,30.95,5.02,"adachi-ku",2015,"december"
2015-12-12,12.54,6.27,64,19.85,31.44,0.1,"adachi-ku",2015,"december"
2015-12-13,10.45,7.31,80,15.67,31.47,1.46,"adachi-ku",2015,"december"
2015-12-14,12.54,8.36,80,16.72,31.47,0.1,"adachi-ku",2015,"december"
2015-12-15,12.54,10.45,85,11.49,31.35,0,"adachi-ku",2015,"december"
2015-12-16,14.63,12.54,80,8.36,31.1,0,"adachi-ku",2015,"december"
2015-12-17,10.45,3.13,58,11.49,31.2,0.21,"adachi-ku",2015,"december"
2015-12-18,7.31,0,56,17.76,31.53,0.52,"adachi-ku",2015,"december"
2015-12-19,7.31,1.04,64,13.58,31.44,0.31,"adachi-ku",2015,"december"
2015-12-20,8.36,3.13,65,11.49,31.44,0.63,"adachi-ku",2015,"december"
2015-12-21,10.45,4.18,64,9.4,31.47,0,"adachi-ku",2015,"december"
2015-12-22,11.49,3.13,58,19.85,31.6,0,"adachi-ku",2015,"december"
2015-12-23,8.36,3.13,73,14.63,31.66,0.63,"adachi-ku",2015,"december"
2015-12-24,11.49,8.36,82,15.67,31.26,0.73,"adachi-ku",2015,"december"
2015-12-25,12.54,6.27,68,17.76,31.1,0.21,"adachi-ku",2015,"december"
2015-12-26,9.4,2.09,57,12.54,31.26,0,"adachi-ku",2015,"december"
2015-12-27,8.36,0,54,17.76,31.38,0,"adachi-ku",2015,"december"
2015-12-28,6.27,-1.04,55,12.54,31.53,0.1,"adachi-ku",2015,"december"
2015-12-29,6.27,1.04,65,11.49,31.32,0.31,"adachi-ku",2015,"december"
2015-12-30,7.31,0,55,12.54,31.66,0,"adachi-ku",2015,"december"
2015-12-31,7.31,2.09,67,14.63,31.53,0,"adachi-ku",2015,"december"
2015-12-01,12.81,8.54,65,10.68,32.22,0,"arakawa-ku",2015,"december"
2015-12-02,10.68,5.34,72,13.88,32.28,0.21,"arakawa-ku",2015,"december"
2015-12-03,13.88,11.74,86,8.54,31.72,1.71,"arakawa-ku",2015,"december"
2015-12-04,12.81,4.27,60,23.49,31.72,0.11,"arakawa-ku",2015,"december"
2015-12-05,11.74,4.27,55,11.74,31.97,0,"arakawa-ku",2015,"december"
2015-12-06,11.74,3.2,56,13.88,32.25,0,"arakawa-ku",2015,"december"
2015-12-07,10.68,5.34,63,16.01,32.38,0,"arakawa-ku",2015,"december"
2015-12-08,9.61,4.27,67,20.28,32.38,0,"arakawa-ku",2015,"december"
2015-12-09,9.61,6.41,71,8.54,32.53,0,"arakawa-ku",2015,"december"
2015-12-10,11.74,8.54,75,7.47,32.41,0,"arakawa-ku",2015,"december"
2015-12-11,19.22,13.88,79,28.83,31.62,5.12,"arakawa-ku",2015,"december"
2015-12-12,12.81,6.41,64,20.28,32.13,0.11,"arakawa-ku",2015,"december"
2015-12-13,10.68,7.47,80,16.01,32.16,1.49,"arakawa-ku",2015,"december"
2015-12-14,12.81,8.54,80,17.08,32.16,0.11,"arakawa-ku",2015,"december"
2015-12-15,12.81,10.68,85,11.74,32.03,0,"arakawa-ku",2015,"december"
2015-12-16,14.95,12.81,80,8.54,31.78,0,"arakawa-ku",2015,"december"
2015-12-17,10.68,3.2,58,11.74,31.87,0.21,"arakawa-ku",2015,"december"
2015-12-18,7.47,0,56,18.15,32.22,0.53,"arakawa-ku",2015,"december"
2015-12-19,7.47,1.07,64,13.88,32.13,0.32,"arakawa-ku",2015,"december"
2015-12-20,8.54,3.2,65,11.74,32.13,0.64,"arakawa-ku",2015,"december"
2015-12-21,10.68,4.27,64,9.61,32.16,0,"arakawa-ku",2015,"december"
2015-12-22,11.74,3.2,58,20.28,32.28,0,"arakawa-ku",2015,"december"
2015-12-23,8.54,3.2,73,14.95,32.35,0.64,"arakawa-ku",2015,"december"
2015-12-24,11.74,8.54,82,16.01,31.94,0.75,"arakawa-ku",2015,"december"
2015-12-25,12.81,6.41,68,18.15,31.78,0.21,"arakawa-ku",2015,"december"
2015-12-26,9.61,2.14,57,12.81,31.94,0,"arakawa-ku",2015,"december"
2015-12-27,8.54,0,54,18.15,32.06,0,"arakawa-ku",2015,"december"
2015-12-28,6.41,-1.07,55,12.81,32.22,0.11,"arakawa-ku",2015,"december"
2015-12-29,6.41,1.07,65,11.74,32,0.32,"arakawa-ku",2015,"december"
2015-12-30,7.47,0,55,12.81,32.35,0,"arakawa-ku",2015,"december"
2015-12-31,7.47,2.14,67,14.95,32.22,0,"arakawa-ku",2015,"december"
2015-12-01,12.82,8.55,65,10.69,32.25,0,"bunkyo-ku",2015,"december"
2015-12-02,10.69,5.34,72,13.89,32.32,0.21,"bunkyo-ku",2015,"december"
2015-12-03,13.89,11.76,86,8.55,31.75,1.71,"bunkyo-ku",2015,"december"
2015-12-04,12.82,4.27,60,23.51,31.75,0.11,"bunkyo-ku",2015,"december"
2015-12-05,11.76,4.27,55,11.76,32,0,"bunkyo-ku",2015,"december"
2015-12-06,11.76,3.21,56,13.89,32.28,0,"bunkyo-ku",2015,"december"
2015-12-07,10.69,5.34,63,16.03,32.41,0,"bunkyo-ku",2015,"december"
2015-12-08,9.62,4.27,67,20.31,32.41,0,"bunkyo-ku",2015,"december"
2015-12-09,9.62,6.41,71,8.55,32.57,0,"bunkyo-ku",2015,"december"
2015-12-10,11.76,8.55,75,7.48,32.44,0,"bunkyo-ku",2015,"december"
2015-12-11,19.24,13.89,79,28.85,31.65,5.13,"bunkyo-ku",2015,"december"
2015-12-12,12.82,6.41,64,20.31,32.16,0.11,"bunkyo-ku",2015,"december"
2015-12-13,10.69,7.48,80,16.03,32.19,1.5,"bunkyo-ku",2015,"december"
2015-12-14,12.82,8.55,80,17.1,32.19,0.11,"bunkyo-ku",2015,"december"
2015-12-15,12.82,10.69,85,11.76,32.06,0,"bunkyo-ku",2015,"december"
2015-12-16,14.96,12.82,80,8.55,31.81,0,"bunkyo-ku",2015,"december"
2015-12-17,10.69,3.21,58,11.76,31.91,0.21,"bunkyo-ku",2015,"december"
2015-12-18,7.48,0,56,18.17,32.25,0.53,"bunkyo-ku",2015,"december"
2015-12-19,7.48,1.07,64,13.89,32.16,0.32,"bunkyo-ku",2015,"december"
2015-12-20,8.55,3.21,65,11.76,32.16,0.64,"bunkyo-ku",2015,"december"
2015-12-21,10.69,4.27,64,9.62,32.19,0,"bunkyo-ku",2015,"december"
2015-12-22,11.76,3.21,58,20.31,32.32,0,"bunkyo-ku",2015,"december"
2015-12-23,8.55,3.21,73,14.96,32.38,0.64,"bunkyo-ku",2015,"december"
2015-12-24,11.76,8.55,82,16.03,31.97,0.75,"bunkyo-ku",2015,"december"
2015-12-25,12.82,6.41,68,18.17,31.81,0.21,"bunkyo-ku",2015,"december"
2015-12-26,9.62,2.14,57,12.82,31.97,0,"bunkyo-ku",2015,"december"
2015-12-27,8.55,0,54,18.17,32.1,0,"bunkyo-ku",2015,"december"
2015-12-28,6.41,-1.07,55,12.82,32.25,0.11,"bunkyo-ku",2015,"december"
2015-12-29,6.41,1.07,65,11.76,32.03,0.32,"bunkyo-ku",2015,"december"
2015-12-30,7.48,0,55,12.82,32.38,0,"bunkyo-ku",2015,"december"
2015-12-31,7.48,2.14,67,14.96,32.25,0,"bunkyo-ku",2015,"december"
2015-12-01,12.13,8.09,65,10.11,30.51,0,"chiyoda-ku",2015,"december"
2015-12-02,10.11,5.05,72,13.14,30.57,0.2,"chiyoda-ku",2015,"december"
2015-12-03,13.14,11.12,86,8.09,30.03,1.62,"chiyoda-ku",2015,"december"
2015-12-04,12.13,4.04,60,22.24,30.03,0.1,"chiyoda-ku",2015,"december"
2015-12-05,11.12,4.04,55,11.12,30.27,0,"chiyoda-ku",2015,"december"
2015-12-06,11.12,3.03,56,13.14,30.54,0,"chiyoda-ku",2015,"december"
2015-12-07,10.11,5.05,63,15.16,30.65,0,"chiyoda-ku",2015,"december"
2015-12-08,9.1,4.04,67,19.21,30.65,0,"chiyoda-ku",2015,"december"
2015-12-09,9.1,6.06,71,8.09,30.8,0,"chiyoda-ku",2015,"december"
2015-12-10,11.12,8.09,75,7.08,30.68,0,"chiyoda-ku",2015,"december"
2015-12-11,18.19,13.14,79,27.29,29.94,4.85,"chiyoda-ku",2015,"december"
2015-12-12,12.13,6.06,64,19.21,30.42,0.1,"chiyoda-ku",2015,"december"
2015-12-13,10.11,7.08,80,15.16,30.45,1.42,"chiyoda-ku",2015,"december"
2015-12-14,12.13,8.09,80,16.17,30.45,0.1,"chiyoda-ku",2015,"december"
2015-12-15,12.13,10.11,85,11.12,30.33,0,"chiyoda-ku",2015,"december"
2015-12-16,14.15,12.13,80,8.09,30.09,0,"chiyoda-ku",2015,"december"
2015-12-17,10.11,3.03,58,11.12,30.18,0.2,"chiyoda-ku",2015,"december"
2015-12-18,7.08,0,56,17.18,30.51,0.51,"chiyoda-ku",2015,"december"
2015-12-19,7.08,1.01,64,13.14,30.42,0.3,"chiyoda-ku",2015,"december"
2015-12-20,8.09,3.03,65,11.12,30.42,0.61,"chiyoda-ku",2015,"december"
2015-12-21,10.11,4.04,64,9.1,30.45,0,"chiyoda-ku",2015,"december"
2015-12-22,11.12,3.03,58,19.21,30.57,0,"chiyoda-ku",2015,"december"
2015-12-23,8.09,3.03,73,14.15,30.62,0.61,"chiyoda-ku",2015,"december"
2015-12-24,11.12,8.09,82,15.16,30.24,0.71,"chiyoda-ku",2015,"december"
2015-12-25,12.13,6.06,68,17.18,30.09,0.2,"chiyoda-ku",2015,"december"
2015-12-26,9.1,2.02,57,12.13,30.24,0,"chiyoda-ku",2015,"december"
2015-12-27,8.09,0,54,17.18,30.36,0,"chiyoda-ku",2015,"december"
2015-12-28,6.06,-1.01,55,12.13,30.51,0.1,"chiyoda-ku",2015,"december"
2015-12-29,6.06,1.01,65,11.12,30.3,0.3,"chiyoda-ku",2015,"december"
2015-12-30,7.08,0,55,12.13,30.62,0,"chiyoda-ku",2015,"december"
2015-12-31,7.08,2.02,67,14.15,30.51,0,"chiyoda-ku",2015,"december"
2015-12-01,12.22,8.15,65,10.19,30.74,0,"chuo-ku",2015,"december"
2015-12-02,10.19,5.09,72,13.24,30.8,0.2,"chuo-ku",2015,"december"
2015-12-03,13.24,11.2,86,8.15,30.26,1.63,"chuo-ku",2015,"december"
2015-12-04,12.22,4.07,60,22.41,30.26,0.1,"chuo-ku",2015,"december"
2015-12-05,11.2,4.07,55,11.2,30.5,0,"chuo-ku",2015,"december"
2015-12-06,11.2,3.06,56,13.24,30.77,0,"chuo-ku",2015,"december"
2015-12-07,10.19,5.09,63,15.28,30.89,0,"chuo-ku",2015,"december"
2015-12-08,9.17,4.07,67,19.35,30.89,0,"chuo-ku",2015,"december"
2015-12-09,9.17,6.11,71,8.15,31.04,0,"chuo-ku",2015,"december"
2015-12-10,11.2,8.15,75,7.13,30.92,0,"chuo-ku",2015,"december"
2015-12-11,18.33,13.24,79,27.5,30.17,4.89,"chuo-ku",2015,"december"
2015-12-12,12.22,6.11,64,19.35,30.65,0.1,"chuo-ku",2015,"december"
2015-12-13,10.19,7.13,80,15.28,30.68,1.43,"chuo-ku",2015,"december"
2015-12-14,12.22,8.15,80,16.3,30.68,0.1,"chuo-ku",2015,"december"
2015-12-15,12.22,10.19,85,11.2,30.56,0,"chuo-ku",2015,"december"
2015-12-16,14.26,12.22,80,8.15,30.32,0,"chuo-ku",2015,"december"
2015-12-17,10.19,3.06,58,11.2,30.41,0.2,"chuo-ku",2015,"december"
2015-12-18,7.13,0,56,17.31,30.74,0.51,"chuo-ku",2015,"december"
2015-12-19,7.13,1.02,64,13.24,30.65,0.31,"chuo-ku",2015,"december"
2015-12-20,8.15,3.06,65,11.2,30.65,0.61,"chuo-ku",2015,"december"
2015-12-21,10.19,4.07,64,9.17,30.68,0,"chuo-ku",2015,"december"
2015-12-22,11.2,3.06,58,19.35,30.8,0,"chuo-ku",2015,"december"
2015-12-23,8.15,3.06,73,14.26,30.86,0.61,"chuo-ku",2015,"december"
2015-12-24,11.2,8.15,82,15.28,30.47,0.71,"chuo-ku",2015,"december"
2015-12-25,12.22,6.11,68,17.31,30.32,0.2,"chuo-ku",2015,"december"
2015-12-26,9.17,2.04,57,12.22,30.47,0,"chuo-ku",2015,"december"
2015-12-27,8.15,0,54,17.31,30.59,0,"chuo-ku",2015,"december"
2015-12-28,6.11,-1.02,55,12.22,30.74,0.1,"chuo-ku",2015,"december"
2015-12-29,6.11,1.02,65,11.2,30.53,0.31,"chuo-ku",2015,"december"
2015-12-30,7.13,0,55,12.22,30.86,0,"chuo-ku",2015,"december"
2015-12-31,7.13,2.04,67,14.26,30.74,0,"chuo-ku",2015,"december"
2015-12-01,11.87,7.91,65,9.89,29.84,0,"edogawa-ku",2015,"december"
2015-12-02,9.89,4.94,72,12.86,29.9,0.2,"edogawa-ku",2015,"december"
2015-12-03,12.86,10.88,86,7.91,29.38,1.58,"edogawa-ku",2015,"december"
2015-12-04,11.87,3.96,60,21.76,29.38,0.1,"edogawa-ku",2015,"december"
2015-12-05,10.88,3.96,55,10.88,29.61,0,"edogawa-ku",2015,"december"
2015-12-06,10.88,2.97,56,12.86,29.87,0,"edogawa-ku",2015,"december"
2015-12-07,9.89,4.94,63,14.83,29.99,0,"edogawa-ku",2015,"december"
2015-12-08,8.9,3.96,67,18.79,29.99,0,"edogawa-ku",2015,"december"
2015-12-09,8.9,5.93,71,7.91,30.14,0,"edogawa-ku",2015,"december"
2015-12-10,10.88,7.91,75,6.92,30.02,0,"edogawa-ku",2015,"december"
2015-12-11,17.8,12.86,79,26.7,29.29,4.75,"edogawa-ku",2015,"december"
2015-12-12,11.87,5.93,64,18.79,29.76,0.1,"edogawa-ku",2015,"december"
2015-12-13,9.89,6.92,80,14.83,29.79,1.38,"edogawa-ku",2015,"december"
2015-12-14,11.87,7.91,80,15.82,29.79,0.1,"edogawa-ku",2015,"december"
2015-12-15,11.87,9.89,85,10.88,29.67,0,"edogawa-ku",2015,"december"
2015-12-16,13.84,11.87,80,7.91,29.44,0,"edogawa-ku",2015,"december"
2015-12-17,9.89,2.97,58,10.88,29.52,0.2,"edogawa-ku",2015,"december"
2015-12-18,6.92,0,56,16.81,29.84,0.49,"edogawa-ku",2015,"december"
2015-12-19,6.92,0.99,64,12.86,29.76,0.3,"edogawa-ku",2015,"december"
2015-12-20,7.91,2.97,65,10.88,29.76,0.59,"edogawa-ku",2015,"december"
2015-12-21,9.89,3.96,64,8.9,29.79,0,"edogawa-ku",2015,"december"
2015-12-22,10.88,2.97,58,18.79,29.9,0,"edogawa-ku",2015,"december"
2015-12-23,7.91,2.97,73,13.84,29.96,0.59,"edogawa-ku",2015,"december"
2015-12-24,10.88,7.91,82,14.83,29.58,0.69,"edogawa-ku",2015,"december"
2015-12-25,11.87,5.93,68,16.81,29.44,0.2,"edogawa-ku",2015,"december"
2015-12-26,8.9,1.98,57,11.87,29.58,0,"edogawa-ku",2015,"december"
2015-12-27,7.91,0,54,16.81,29.7,0,"edogawa-ku",2015,"december"
2015-12-28,5.93,-0.99,55,11.87,29.84,0.1,"edogawa-ku",2015,"december"
2015-12-29,5.93,0.99,65,10.88,29.64,0.3,"edogawa-ku",2015,"december"
2015-12-30,6.92,0,55,11.87,29.96,0,"edogawa-ku",2015,"december"
2015-12-31,6.92,1.98,67,13.84,29.84,0,"edogawa-ku",2015,"december"
2015-12-01,12.56,8.37,65,10.47,31.59,0,"itabashi-ku",2015,"december"
2015-12-02,10.47,5.23,72,13.61,31.65,0.21,"itabashi-ku",2015,"december"
2015-12-03,13.61,11.51,86,8.37,31.09,1.67,"itabashi-ku",2015,"december"
2015-12-04,12.56,4.19,60,23.03,31.09,0.1,"itabashi-ku",2015,"december"
2015-12-05,11.51,4.19,55,11.51,31.34,0,"itabashi-ku",2015,"december"
2015-12-06,11.51,3.14,56,13.61,31.62,0,"itabashi-ku",2015,"december"
2015-12-07,10.47,5.23,63,15.7,31.74,0,"itabashi-ku",2015,"december"
2015-12-08,9.42,4.19,67,19.89,31.74,0,"itabashi-ku",2015,"december"
2015-12-09,9.42,6.28,71,8.37,31.9,0,"itabashi-ku",2015,"december"
2015-12-10,11.51,8.37,75,7.33,31.77,0,"itabashi-ku",2015,"december"
2015-12-11,18.84,13.61,79,28.26,31,5.02,"itabashi-ku",2015,"december"
2015-12-12,12.56,6.28,64,19.89,31.49,0.1,"itabashi-ku",2015,"december"
2015-12-13,10.47,7.33,80,15.7,31.52,1.47,"itabashi-ku",2015,"december"
2015-12-14,12.56,8.37,80,16.75,31.52,0.1,"itabashi-ku",2015,"december"
2015-12-15,12.56,10.47,85,11.51,31.4,0,"itabashi-ku",2015,"december"
2015-12-16,14.65,12.56,80,8.37,31.15,0,"itabashi-ku",2015,"december"
2015-12-17,10.47,3.14,58,11.51,31.25,0.21,"itabashi-ku",2015,"december"
2015-12-18,7.33,0,56,17.79,31.59,0.52,"itabashi-ku",2015,"december"
2015-12-19,7.33,1.05,64,13.61,31.49,0.31,"itabashi-ku",2015,"december"
2015-12-20,8.37,3.14,65,11.51,31.49,0.63,"itabashi-ku",2015,"december"
2015-12-21,10.47,4.19,64,9.42,31.52,0,"itabashi-ku",2015,"december"
2015-12-22,11.51,3.14,58,19.89,31.65,0,"itabashi-ku",2015,"december"
2015-12-23,8.37,3.14,73,14.65,31.71,0.63,"itabashi-ku",2015,"december"
2015-12-24,11.51,8.37,82,15.7,31.31,0.73,"itabashi-ku",2015,"december"
2015-12-25,12.56,6.28,68,17.79,31.15,0.21,"itabashi-ku",2015,"december"
2015-12-26,9.42,2.09,57,12.56,31.31,0,"itabashi-ku",2015,"december"
2015-12-27,8.37,0,54,17.79,31.43,0,"itabashi-ku",2015,"december"
2015-12-28,6.28,-1.05,55,12.56,31.59,0.1,"itabashi-ku",2015,"december"
2015-12-29,6.28,1.05,65,11.51,31.37,0.31,"itabashi-ku",2015,"december"
2015-12-30,7.33,0,55,12.56,31.71,0,"itabashi-ku",2015,"december"
2015-12-31,7.33,2.09,67,14.65,31.59,0,"itabashi-ku",2015,"december"
2015-12-01,11.68,7.79,65,9.73,29.38,0,"katsushika-ku",2015,"december"
2015-12-02,9.73,4.87,72,12.65,29.43,0.19,"katsushika-ku",2015,"december"
2015-12-03,12.65,10.71,86,7.79,28.92,1.56,"katsushika-ku",2015,"december"
2015-12-04,11.68,3.89,60,21.41,28.92,0.1,"katsushika-ku",2015,"december"
2015-12-05,10.71,3.89,55,10.71,29.15,0,"katsushika-ku",2015,"december"
2015-12-06,10.71,2.92,56,12.65,29.41,0,"katsushika-ku",2015,"december"
2015-12-07,9.73,4.87,63,14.6,29.52,0,"katsushika-ku",2015,"december"
2015-12-08,8.76,3.89,67,18.49,29.52,0,"katsushika-ku",2015,"december"
2015-12-09,8.76,5.84,71,7.79,29.66,0,"katsushika-ku",2015,"december"
2015-12-10,10.71,7.79,75,6.81,29.55,0,"katsushika-ku",2015,"december"
2015-12-11,17.52,12.65,79,26.28,28.83,4.67,"katsushika-ku",2015,"december"
2015-12-12,11.68,5.84,64,18.49,29.29,0.1,"katsushika-ku",2015,"december"
2015-12-13,9.73,6.81,80,14.6,29.32,1.36,"katsushika-ku",2015,"december"
2015-12-14,11.68,7.79,80,15.57,29.32,0.1,"katsushika-ku",2015,"december"
2015-12-15,11.68,9.73,85,10.71,29.2,0,"katsushika-ku",2015,"december"
2015-12-16,13.63,11.68,80,7.79,28.97,0,"katsushika-ku",2015,"december"
2015-12-17,9.73,2.92,58,10.71,29.06,0.19,"katsushika-ku",2015,"december"
2015-12-18,6.81,0,56,16.55,29.38,0.49,"katsushika-ku",2015,"december"
2015-12-19,6.81,0.97,64,12.65,29.29,0.29,"katsushika-ku",2015,"december"
2015-12-20,7.79,2.92,65,10.71,29.29,0.58,"katsushika-ku",2015,"december"
2015-12-21,9.73,3.89,64,8.76,29.32,0,"katsushika-ku",2015,"december"
2015-12-22,10.71,2.92,58,18.49,29.43,0,"katsushika-ku",2015,"december"
2015-12-23,7.79,2.92,73,13.63,29.49,0.58,"katsushika-ku",2015,"december"
2015-12-24,10.71,7.79,82,14.6,29.12,0.68,"katsushika-ku",2015,"december"
2015-12-25,11.68,5.84,68,16.55,28.97,0.19,"katsushika-ku",2015,"december"
2015-12-26,8.76,1.95,57,11.68,29.12,0,"katsushika-ku",2015,"december"
2015-12-27,7.79,0,54,16.55,29.23,0,"katsushika-ku",2015,"december"
2015-12-28,5.84,-0.97,55,11.68,29.38,0.1,"katsushika-ku",2015,"december"
2015-12-29,5.84,0.97,65,10.71,29.18,0.29,"katsushika-ku",2015,"december"
2015-12-30,6.81,0,55,11.68,29.49,0,"katsushika-ku",2015,"december"
2015-12-31,6.81,1.95,67,13.63,29.38,0,"katsushika-ku",2015,"december"
2015-12-01,12.33,8.22,65,10.27,31,0,"kita-ku",2015,"december"
2015-12-02,10.27,5.14,72,13.35,31.06,0.21,"kita-ku",2015,"december"
2015-12-03,13.35,11.3,86,8.22,30.52,1.64,"kita-ku",2015,"december"
2015-12-04,12.33,4.11,60,22.6,30.52,0.1,"kita-ku",2015,"december"
2015-12-05,11.3,4.11,55,11.3,30.76,0,"kita-ku",2015,"december"
2015-12-06,11.3,3.08,56,13.35,31.03,0,"kita-ku",2015,"december"
2015-12-07,10.27,5.14,63,15.41,31.16,0,"kita-ku",2015,"december"
2015-12-08,9.25,4.11,67,19.52,31.16,0,"kita-ku",2015,"december"
2015-12-09,9.25,6.16,71,8.22,31.31,0,"kita-ku",2015,"december"
2015-12-10,11.3,8.22,75,7.19,31.19,0,"kita-ku",2015,"december"
2015-12-11,18.49,13.35,79,27.74,30.43,4.93,"kita-ku",2015,"december"
2015-12-12,12.33,6.16,64,19.52,30.91,0.1,"kita-ku",2015,"december"
2015-12-13,10.27,7.19,80,15.41,30.94,1.44,"kita-ku",2015,"december"
2015-12-14,12.33,8.22,80,16.44,30.94,0.1,"kita-ku",2015,"december"
2015-12-15,12.33,10.27,85,11.3,30.82,0,"kita-ku",2015,"december"
2015-12-16,14.38,12.33,80,8.22,30.58,0,"kita-ku",2015,"december"
2015-12-17,10.27,3.08,58,11.3,30.67,0.21,"kita-ku",2015,"december"
2015-12-18,7.19,0,56,17.46,31,0.51,"kita-ku",2015,"december"
2015-12-19,7.19,1.03,64,13.35,30.91,0.31,"kita-ku",2015,"december"
2015-12-20,8.22,3.08,65,11.3,30.91,0.62,"kita-ku",2015,"december"
2015-12-21,10.27,4.11,64,9.25,30.94,0,"kita-ku",2015,"december"
2015-12-22,11.3,3.08,58,19.52,31.06,0,"kita-ku",2015,"december"
2015-12-23,8.22,3.08,73,14.38,31.12,0.62,"kita-ku",2015,"december"
2015-12-24,11.3,8.22,82,15.41,30.73,0.72,"kita-ku",2015,"december"
2015-12-25,12.33,6.16,68,17.46,30.58,0.21,"kita-ku",2015,"december"
2015-12-26,9.25,2.05,57,12.33,30.73,0,"kita-ku",2015,"december"
2015-12-27,8.22,0,54,17.46,30.85,0,"kita-ku",2015,"december"
2015-12-28,6.16,-1.03,55,12.33,31,0.1,"kita-ku",2015,"december"
2015-12-29,6.16,1.03,65,11.3,30.79,0.31,"kita-ku",2015,"december"
2015-12-30,7.19,0,55,12.33,31.12,0,"kita-ku",2015,"december"
2015-12-31,7.19,2.05,67,14.38,31,0,"kita-ku",2015,"december"
2015-12-01,12.17,8.11,65,10.14,30.61,0,"koto-ku",2015,"december"
