candidate_id,source_raw_id,title,year,doi,landing_url,pdf_url,final_decision,final_status,reason_code,evidence_level,evidence_text,retrieval_chain
FT087,RAW335,Energy-Efficient and Secure Routing in WSN-IoT for Smart Agriculture using Hybrid Optimization,2025,,https://linkinghub.elsevier.com/retrieve/pii/S0167739X13000241,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT088,RAW336,Internet of Things (IoT) Based Smart Agriculture Monitoring System,2025,,https://doi.org/10.1109/access.2019.2949703,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,P=Internet of Things (IoT) Based Smart Agriculture Monitoring System. Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are being developed to a | N=Internet of Things (IoT) Based Smart Agriculture Monitoring System. Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are bei | C=missing | E=missing,abstract_available+landing_url
FT089,RAW338,Internet of Things (IoT) and Agricultural Unmanned Aerial Vehicles (UAVs) in Smart Farming,2025,,https://linkinghub.elsevier.com/retrieve/pii/S2542660520300238,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT090,RAW339,LoRa Communications as an Enabler for Internet of Drones towards Large-Scale Livestock Monitoring in Rural Farms,2021,10.3390/s21155044,https://doi.org/10.3390/s21155044,,include,include_after_fulltext_metadata,A01_PNCE_all_present_in_available_text,openalex_unpaywall_metadata,"P=Scalable and Efficient Data Collection in IoT-Based Smart Farming. Currently, smart farming is considered an effective solution to enhance the productivity of farms; thereby, it has recently received broad interest from service providers to offer a wide range of applications, f | N=pect in livestock development. Then, based on the Long-Range Wide-Area Network (LoRaWAN®) technology, a multi-channel LoRaWAN® gateway was developed and integrated into a vertical takeoff and landing drone to convey collected data from the sensors to the cloud for further analysis. In addition, to d | C=lization of unmanned aerial vehicles (UAVs), also known as drones, is growing rapidly across many civil application domains. This paper aims to develop a farm monitoring system that incorporates UAV, LPWAN, and IoT technologies to transform the current farm management approach and aid farmers in obt | E=n, to develop LoRaWAN®-based aerial communication, a series of measurements and simulations were performed under different configurations and scenarios. Finally, to enhance the efficiency of aerial-based data collection, the UAV path planning was optimized. Measurement results showed that the maximu",abstract_available+landing_url
FT091,RAW343,Applications of Remote Sensing in Precision Agriculture: A Review,2020,10.3390/rs12193136,https://doi.org/10.3390/rs12193136,,include,include_after_fulltext_metadata,A01_PNCE_all_present_in_available_text,openalex_unpaywall_metadata,"P=Research on Agricultural Environmental Monitoring System Based on IoT. Agriculture provides for the most basic needs of humankind: food and fiber. The introduction of new farming techniques in the past century (e.g., during the Green Revolution) has helped agriculture keep pace with growing | N=Research on Agricultural Environmental Monitoring System Based on IoT. Agriculture provides for the most basic needs of humankind: food and fiber. The introduction of new farming techniques in the past century (e.g., during the Green Revolution) has helped agriculture keep pace with gr | C=reduce input losses. Use of remote sensing technologies for PA has increased rapidly during the past few decades. The unprecedented availability of high resolution (spatial, spectral and temporal) satellite images has promoted the use of remote sensing in many PA applications, including crop monito | E=PA. Development of accurate yet easy to use, user-friendly systems is likely to result in broader adoption of remote sensing technologies in commercial and non-commercial PA applications.. Remote Sensing",abstract_available+landing_url
FT092,RAW344,Green-IoT based Smart Agriculture System for Real-time Monitoring and Control,2025,,https://doi.org/10.3390/agronomy9050216,,exclude,exclude_fulltext,R06_missing_PNCE_E,openalex_unpaywall_metadata,P=Green-IoT based Smart Agriculture System for Real-time Monitoring and Control. New technologies have the potential to transform agriculture and to reduce environmental impact through a green revolution. Internet of Things (IoT)-based applicat | N=Green-IoT based Smart Agriculture System for Real-time Monitoring and Control. New technologies have the potential to transform agriculture and to reduce environmental impact through a green revolution. Internet of Things (IoT | C=Green-IoT based Smart Agriculture System for Real-time Monitoring and Control. New technologies have the potential to transform agriculture and to reduce environmental impact through a green revolution. Internet of Things (IoT)-based application development platforms have the potential to | E=missing,abstract_available+landing_url
FT093,RAW350,Edge-AI-Enabled IoT Systems for Smart Agriculture,2025,,https://linkinghub.elsevier.com/retrieve/pii/S0167739X13000241,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT094,RAW351,Smart Agriculture System Based on Long Range Wide Area Network,2025,,https://doi.org/10.1109/comst.2021.3078433,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Smart Agriculture System Based on Long Range Wide Area Network. The Internet of Things (IoT) is expected to bring new opportunities for improving several services for the Society, from transportation to agriculture, from smart | N=riculture System Based on Long Range Wide Area Network. The Internet of Things (IoT) is expected to bring new opportunities for improving several services for the Society, from transportation to agriculture, from smart cities to fleet management. In this framework, massive connectivity represents on | C=missing | E=support long-range IoT services, with a good trade-off in terms of coverage and latency. Moreover, open issues, new challenges, and innovative technologies have been focused, carefully considering the perimeter that current IoT standardization framework will impose to the practical implementation of",abstract_available+landing_url
FT095,RAW352,IoT Based Smart Agriculture Monitoring and Irrigation System,2025,,https://openalex.org/W3081843663,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT096,RAW357,Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics Based on Smart Farming,2025,,https://doi.org/10.25165/j.ijabe.20181101.3210,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=overed rows of open-fields crops to highly sophisticated controlled environment agriculture (CEA) facilities that projected the image of plant factories for urban agriculture. The advances and improvements in CEA have promoted the scientific solutions for the efficient production of plants in popula | N=ing, urban agriculture, vertical farming, automation, internet of things (IoT), wireless sensor network, plant factories DOI: 10.25165/j.ijabe.20181101.3210 Citation: Shamshiri R R, Kalantari F, Ting K C, Thorp K R, Hameed I A, Weltzien C, et al. Advances in greenhouse automation and controlled envi | C=Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics Based on Smart Farming. Greenhouse cultivation has evolved from simple covered rows of open-fields crops to highly sophisticated control | E=environment perception and data sharing, and advanced microclimate control and energy optimization models. This research highlighted urban agriculture and its derivatives, including vertical farming, rooftop greenhouses and plant factories which are the extensions of CEA and have emerged as a respo",abstract_available+landing_url
FT097,RAW361,Data-driven model predictive control (MPC) for irrigation management to optimize water and energy,2025,,https://doi.org/10.5194/hess-16-3863-2012,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Data-driven model predictive control (MPC) for irrigation management to optimize water and energy. Abstract. Data assimilation (DA) holds considerable potential for improving hydrologic predictions as demonstrated in numerous research studies. However, advances in hy | N=missing | C=Data-driven model predictive control (MPC) for irrigation management to optimize water and energy. Abstract. Data assimilation (DA) holds considerable potential for improving hydrologic predictions as demonstrated in numerous research studies. Howev | E=model predictive control (MPC) for irrigation management to optimize water and energy. Abstract. Data assimilation (DA) holds considerable potential for improving hydrologic predictions as demonstrated in numerous research studies. However, advances in hydrologic DA research have not been adequatel",abstract_available+landing_url
FT098,RAW362,"Edge Computing-Enabled Smart Agriculture: Technical Architectures, Practical Evolution, and Bottleneck Breakthroughs",2025,,https://doi.org/10.3390/s25175302,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Edge Computing-Enabled Smart Agriculture: Technical Architectures, Practical Evolution, and Bottleneck Breakthroughs. As the global digital transformation of agriculture accelerates, the widespread deployment of farming equipment has triggered an ex | N=Edge Computing-Enabled Smart Agriculture: Technical Architectures, Practical Evolution, and Bottleneck Breakthroughs. As the global digital transformation of agriculture accelerates, the widespread deployment of farming | C=ms. Additionally, through precision farming, intelligent agricultural machinery control, and full-chain crop traceability, we demonstrate its efficacy in enhancing real-time agricultural decision-making. Finally, we identify adaptation challenges in complex environments and outline future directions | E=traditional cloud computing frameworks face critical challenges: communication latency in the field, the demand for low-power devices, and stringent real-time decision constraints. These bottlenecks collectively exacerbate bandwidth constraints, diminish response efficiency, and introduce data secu",abstract_available+landing_url
FT099,RAW367,Navigating ethics in wireless sensor networks for sustainable agriculture,2025,,https://doi.org/10.3389/fsufs.2025.1634643,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Navigating ethics in wireless sensor networks for sustainable agriculture. INTRODUCTION With the global population projected to reach nearly 10 billion by 2050, food systems must become dramatically more efficient and sustainable to meet the growing demand while conserving scarce r | N=us, and crop health, these networks transmit data via protocols such as ZigBee, LoRa, or NB-IoT1 to edge gateways or cloud platforms for real-time analysis. Farmers and agronomists can then take advantage of these insights to schedule irrigation based on real-time soil moisture measurements (Meric¸, | C=agricultural decisions, such as optimizing irrigation, fertilization, and pest control. However, data quality can be compromised by sensor calibration errors, environmental interference, power limitations, and maintenance challenges (Mahmood et al., 2015). Extreme weather, such as heavy rainfall or | E=hardware for community use; restore land if damaged Share technical knowledge; evaluate long-term social impacts. CONCLUSION WSN deployments mark a new era in agriculture, creating unprecedented opportunities for efficiency and sustainability. To fully realize these benefits, a comprehensive ethica",abstract_available+landing_url
FT100,RAW369,"Smart Farming Technologies: IoT, Sensors, and Data Analytics",2026,10.1002/9781394248711.ch13,https://doi.org/10.1002/9781394248711.ch13,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=article presents many aspects of technologies involved in the domain of IoT in agriculture. It explains the major components of IoT based smart farming. A rigorous discussion on network technologies used in IoT based agriculture has been presented, that involves network architecture and layers, net | N=Smart Farming Technologies: IoT, Sensors, and Data Analytics. Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are being developed t | C=missing | E=missing",abstract_available+landing_url
FT101,RAW378,Intelligent Offloading of IoT-Based Smart Agriculture Data in Edge-Cloud Continuum,2025,,https://doi.org/10.1109/comst.2018.2849509,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,P=Intelligent Offloading of IoT-Based Smart Agriculture Data in Edge-Cloud Continuum. The Internet of Things (IoT) has recently advanced from an experimental technology to what will become the backbone of future customer value for both product and service sector b | N=Intelligent Offloading of IoT-Based Smart Agriculture Data in Edge-Cloud Continuum. The Internet of Things (IoT) has recently advanced from an experimental technology to what will become the backbone of future customer value for both product and | C=echnologies augmented with intelligent and big data analytics are expected to rapidly change the landscape of myriads of application domains ranging from health care to smart cities and industrial automations. The emergence of multi-access edge computing (MEC) technology aims at extending cloud comp | E=dge-Cloud Continuum. The Internet of Things (IoT) has recently advanced from an experimental technology to what will become the backbone of future customer value for both product and service sector businesses. This underscores the cardinal role of IoT on the journey toward the fifth generation of wi,abstract_available+landing_url
FT102,RAW386,"Design, development, and evaluation of a low-cost smart greenhouse control system",2025,,https://doi.org/10.1137/0117107,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Design, development, and evaluation of a low-cost smart greenhouse control system. Previous article Next article The Nucleolus of a Characteristic Function GameDavid SchmeidlerDavid Schmeidlerhttps://doi.org/10.1137/0117107PDFBibTexSections ToolsAdd to favoritesExport Citatio | N=Systems with PrioritiesSSRN Electronic Journal, Vol. 26 | 1 Jan 2021 Cross Ref DELAY ANALYSIS USING NUCLEOLUS OF COOPERATIVE GAMESJournal of Japan Society of Civil Engineers, Ser. F4 (Construction and Management), Vol. 77, No. 1 | 1 Jan 2021 Cross Ref Conflict Resolution: The Gist of the Matter in | C=Design, development, and evaluation of a low-cost smart greenhouse control system. Previous article Next article The Nucleolus of a Characteristic Function GameDavid SchmeidlerDavid Schmeidlerhttps://doi.org/10.1137/0117107PDFBibTexSections ToolsAdd to favoritesExport CitationTrack Cita | E=Design, development, and evaluation of a low-cost smart greenhouse control system. Previous article Next article The Nucleolus of a Characteristic Function GameDavid SchmeidlerDavid Schmeidlerhttps://doi.org/10.1137/0117107PDFBibTexSections Tool",abstract_available+landing_url
FT103,RAW388,Design and development of IoT smart drip irrigation and fertigation prototype,2025,,https://doi.org/10.1007/s40030-024-00857-7,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=he seasonal rains which are only once every year. This resulted to inefficiency agriculture practices due to the absence of real-time weather data that in cooperates plants characteristics on seasonal growth for better yield. Studies have shown that, only about 10% of the crop caltivated land in Tan | N=Design and development of IoT smart drip irrigation and fertigation prototype. Abstract In Tanzania, almost 30% of the farm land are practicing traditional irrigation farming while around 60% rely on the seasonal rains which are only once every y | C=missing | E=hile around 60% rely on the seasonal rains which are only once every year. This resulted to inefficiency agriculture practices due to the absence of real-time weather data that in cooperates plants characteristics on seasonal growth for better yield. Studies have shown that, only about 10% of the cr",abstract_available+landing_url
FT104,RAW389,Virtual sensors for smart farming: An IoT-and AI-enabled approach,2025,,https://doi.org/10.1016/j.iot.2025.101611,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=l sensors. • Open-data integration for hardware-free virtual sensor modeling in agriculture.. Internet of Things | N=Virtual sensors for smart farming: An IoT-and AI-enabled approach. Smart farming relies on precise environmental data to optimize agricultural practices, with key metrics such as air temperature, humidity, rain, ambient light, ultraviolet (UV) radiation and | C=missing | E=, the use of open weather data to develop a hardware-free solution is explored. Experimental results show that virtual sensors provide a cost-effective and accurate method for replacing physical sensors. The Light Gradient Boosting Machine emerged as the most accurate model for virtual sensors, achi",abstract_available+landing_url
FT105,RAW393,RL-Guided MPC for Autonomous Greenhouse Control,2025,,https://doi.org/10.1016/j.ifacol.2025.11.829,,exclude,exclude_fulltext,R06_missing_PNCE_N,openalex_unpaywall_metadata,"P=RL-Guided MPC for Autonomous Greenhouse Control. The efficient operation of greenhouses is essential for enhancing crop yield while minimizing energy costs. This paper investigates a control strategy that integrates Reinforcement Learning (RL) and M | N=missing | C=RL-Guided MPC for Autonomous Greenhouse Control. The efficient operation of greenhouses is essential for enhancing crop yield while minimizing energy costs. This paper investigates a control strategy that integrates Reinforcement Learning (RL) and Model Predic | E=nce. The RL-Guided MPC framework is compared with both MPC and RL via numerical simulations. Two scenarios are considered: a deterministic environment and an uncertain environment. Simulation results demonstrate that, in both environments, RL-Guided MPC outperforms both RL and MPC with shorter predi",abstract_available+landing_url
FT106,RAW395,Development and evaluation of wireless sensor network (WSN) based automated drip irrigation system,2025,,https://openalex.org/W1588719052,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=er to Baronti et al. (2007). Most research about the use of WSN in the field of agriculture and horticulture are so far carried out in Australia and North America. Quite often the applications are related to irrigation and water management issues. A number of publications confirm that at the current | N=and state of the art on wireless sensor networks with special attention to the ZigBee standard we refer to Baronti et al. (2007). Most research about the use of WSN in the field of agriculture and horticulture are so far carried out in Australia and North America. Quite often the applications are r | C=s deficit irrigation (Lamaddalena, 2007). As such, the margin the grower has to control his crop becomes smaller, and information about actual crop status plays a crucial role. Especially soil water content or soil water tension as well as electrical conductivity (EC) are important parameters to mon | E=n crop in Pistoia, in the Tuscany region in Italy. The objectives of the 1 year experiment were to assess the long term robustness and reliability of a WSN with focus on: 1. Communication robustness (failure of nodes/repeaters), 2. Maximum range of wireless communication between nodes, 3. Battery li",abstract_available+landing_url
FT107,RAW396,Hybrid LoRaWAN–MQTT Architecture for Portable Smart Greenhouses,2025,,https://doi.org/10.1109/access.2025.3643617,,include,include_after_fulltext_metadata,A01_PNCE_all_present_in_available_text,openalex_unpaywall_metadata,"P=Hybrid LoRaWAN–MQTT Architecture for Portable Smart Greenhouses. This paper presents a novel hybrid LoRaWAN–MQTT connectivity framework for smart portable greenhouses, explicitly designed to meet stringent sub-2 s actuation deadlines under regulatory duty-cycle constraint | N=Hybrid LoRaWAN–MQTT Architecture for Portable Smart Greenhouses. This paper presents a novel hybrid LoRaWAN–MQTT connectivity framework for smart portable greenhouses, explicitly designed to meet stringent sub-2 s actuation dea | C=k for smart portable greenhouses, explicitly designed to meet stringent sub-2 s actuation deadlines under regulatory duty-cycle constraints. By integrating adaptive spreading factors, randomized retransmissions, and broker-level resilience mechanisms, the proposed system ensures deterministic latenc | E=maintaining high Actuation Deadline Miss Ratio (ADMR) stability. Comprehensive experiments, i.e. the evaluation combines MATLAB R2023b simulations and field tests, were conducted across diverse scenarios, including stress conditions with broker failures, dense node deployments, and energy-lifetime",abstract_available+landing_url
FT108,RAW398,CropSynergy: Harnessing IoT Solutions for Smart and Efficient Crop Management,2025,,https://linkinghub.elsevier.com/retrieve/pii/S2772899425000333,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT109,RAW405,"Control Algorithms for Intelligent Agriculture: Applications, Challenges, and Future Directions",2025,,https://doi.org/10.3390/pr13103061,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Control Algorithms for Intelligent Agriculture: Applications, Challenges, and Future Directions. Facing global pressures such as population growth, shrinking arable land, and climate change, intelligent agriculture has emerged as a critical pathway toward | N=ns include lightweight algorithms, digital twins, multi-sensor integration, and edge computing, which together promise to enhance the scalability and sustainability of intelligent agricultural systems.. Processes | C=Control Algorithms for Intelligent Agriculture: Applications, Challenges, and Future Directions. Facing global pressures such as population growth, shrinking arable land, and climate change, intelligent agriculture has e | E=l machinery, and resource optimization. This review systematically examines the performance and applications of both traditional (e.g., PID, fuzzy logic) and advanced control algorithms (e.g., neural networks, model predictive control, adaptive control, active disturbance rejection control, and slid",abstract_available+landing_url
FT110,RAW413,IoT-Enabled Autonomous Rover for Small-Scale Precision Farming,2025,,https://doi.org/10.1109/picc67314.2025.11291327,,include,include_after_fulltext_metadata,A01_PNCE_all_present_in_available_text,openalex_unpaywall_metadata,"P=population and there is a lack of knowledge on the same. The field of precision agriculture is rapidly developing as a way to enhance farming characteristics. This paper presents an integrated precision agriculture system using IoT technology. The proposed system consists of a device that can automa | N=IoT-Enabled Autonomous Rover for Small-Scale Precision Farming. The small-scale farming practices is increasing with the growing population and there is a lack of knowledge on the same. The field of precision agriculture | C=ere is a lack of knowledge on the same. The field of precision agriculture is rapidly developing as a way to enhance farming characteristics. This paper presents an integrated precision agriculture system using IoT technology. The proposed system consists of a device that can automate several operat | E=s an affordable, scalability, solution to small and medium-sized farmers with 98% precision, encouraging sustainable agricultural methods through automation and IoT..",abstract_available+landing_url
FT111,RAW415,LoRa-Based Smart Agriculture Monitoring and Automatic Irrigation System,2025,,https://doi.org/10.4236/jcc.2025.133001,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=LoRa-Based Smart Agriculture Monitoring and Automatic Irrigation System. Agriculture is a sector that plays a crucial role in ensuring food security and sustainable development. However, traditional agriculture practices face challenges | N=LoRa-Based Smart Agriculture Monitoring and Automatic Irrigation System. Agriculture is a sector that plays a crucial role in ensuring food security and sustainable development. However, traditional agriculture practices | C=nge wireless communication, Blynk platform for real-time data visualization and control, and ThingSpeak platform for data storage, visualization, and further analysis. The system incorporates multiple components, including a sensor node for data collection, a gateway for data transmission, and an ac | E=, a gateway for data transmission, and an actuator node for irrigation control. Experimental results show that the proposed system effectively monitors collected data such as soil moisture levels, visualizes data in real time, and automatically controls irrigation based on sensor data and user comma",abstract_available+landing_url
FT112,RAW420,Event-Based Model Predictive Control for Greenhouse Climate Control with Energy Optimization,2025,,https://linkinghub.elsevier.com/retrieve/pii/S0167739X13000241,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT113,RAW437,Research and Development of an IoT Smart Irrigation System for Farmland Based on LoRa,2025,,https://doi.org/10.3390/agronomy15020366,,include,include_after_fulltext_metadata,A01_PNCE_all_present_in_available_text,openalex_unpaywall_metadata,"P=Research and Development of an IoT Smart Irrigation System for Farmland Based on LoRa. In response to the current key issues in the field of smart irrigation for farmland, such as the lack of data sources and insufficient integration, a low degree of automation | N=esearch and Development of an IoT Smart Irrigation System for Farmland Based on LoRa. In response to the current key issues in the field of smart irrigation for farmland, such as the lack of data sources and insufficient integration, a low degree of automation in drive execution and control, and ove | C=and insufficient integration, a low degree of automation in drive execution and control, and over-reliance on cloud platforms for analyzing and calculating decision making processes, we have developed nodes and gateways for smart irrigation. These developments are based on the EC-IOT edge computing | E=ile and web sides and remote precise irrigation control of solenoid valves. The results of the system wireless communication tests indicate that the LoRa-based sensor network has stable data transmission with a maximum communication distance of up to 4 km. At lower communication rates, the signal-to",abstract_available+landing_url
FT114,RAW447,IoT-based intelligent pest management system for precision agriculture,2024,,https://doi.org/10.1038/s41598-024-83012-3,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=IoT-based intelligent pest management system for precision agriculture. Despite seemingly inexorable imminent risks of food insecurity that hang over the world, especially in developing countries like Pakistan where traditional agricultural methods are being followed, there stil | N=IoT-based intelligent pest management system for precision agriculture. Despite seemingly inexorable imminent risks of food insecurity that hang over the world, especially in developing countries like Pakistan where trad | C=s threats in upcoming years. At present, the agricultural sector worldwide is rapidly pacing towards technology-driven Precision Agriculture (PA) approaches for enhancing crop protection and boosting productivity. Literature highlights the limitations of traditional approaches such as chances of hum | E=(DL) based models to verify the efficacy of the proposed model. The comparative results indicated that the best performance was achieved by the proposed model with the highest accuracy, precision, recall, F1-score, specificity, and FNR with values of 97.5%, 92.82%, 98.92%, 95.00%, 95.90%, and 5.88%",abstract_available+landing_url
FT115,RAW450,Internet-of-Things (IoT)-based smart agriculture: Toward making the fields talk,2019,,https://doi.org/10.1109/access.2019.2932609,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=Internet-of-Things (IoT)-based smart agriculture: Toward making the fields talk. Despite the perception people may have regarding the agricultural process, the reality is that today's agriculture industry is data-centered, precise, and smarter than ever. Th | N=rtunities along a range of challenges. This article highlights the potential of wireless sensors and IoT in agriculture, as well as the challenges expected to be faced when integrating this technology with the traditional farming practices. IoT devices and communication techniques associated with wi | C='s agriculture industry is data-centered, precise, and smarter than ever. The rapid emergence of the Internet-of-Things (IoT) based technologies redesigned almost every industry including “smart agriculture” which moved the industry from statistical to quantitative approaches. Such revolutionary cha | E=for crop surveillance and other favorable applications such as optimizing crop yield is considered in this article. State-of-the-art IoT-based architectures and platforms used in agriculture are also highlighted wherever suitable. Finally, based on this thorough review, we identify current and futu",abstract_available+landing_url
FT116,RAW458,IoT-based smart irrigation systems: an overview on the recent trends,2020,,https://doi.org/10.3390/s20041042,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=ter management is paramount in countries with water scarcity. This also affects agriculture, as a large amount of water is dedicated to that use. The possible consequences of global warming lead to the consideration of creating water adaptation measures to ensure the availability of water for food p | N=on management and agriculture monitoring. Due to the recent advances in IoT and WSN technologies that can be applied in the development of these systems, we present a survey aimed at summarizing the current state of the art regarding smart irrigation systems. We determine the parameters that are mon | C=missing | E=IoT-based smart irrigation systems: an overview on the recent trends. Water management is paramount in countries with water scarcity. This also affects agriculture, as a large amount of water is dedicated to that use. The possible consequences of global warming lead to the consideration of",abstract_available+landing_url
FT117,RAW460,Machine learning enabled IoT system for soil nutrients monitoring and crop recommendation,2023,,https://doi.org/10.1016/j.jafr.2023.100880,,exclude,exclude_fulltext,R06_missing_PNCE_C,openalex_unpaywall_metadata,"P=rning enabled IoT system for soil nutrients monitoring and crop recommendation. Agriculture plays a vital role in feeding the growing global population. But optimizing crop production and resource management remains a significant challenge for farmers. This research paper proposes an innovative ML-e | N=Machine learning enabled IoT system for soil nutrients monitoring and crop recommendation. Agriculture plays a vital role in feeding the growing global population. But optimizing crop production and resource management remains a significant chal | C=missing | E=l through the mobile app. The system's effectiveness is evaluated through field experiments, comparing its performance with traditional methods. The results demonstrate the device's ability to enhance crop productivity and optimize resource utilization, promoting sustainable agricultural practices a",abstract_available+landing_url
FT118,RAW464,Smart water management platform: IoT-based precision irrigation for agriculture,2019,,https://doi.org/10.3390/s19020276,,exclude,exclude_fulltext,R06_missing_PNCE_C,openalex_unpaywall_metadata,"P=Smart water management platform: IoT-based precision irrigation for agriculture. The smart management of freshwater for precision irrigation in agriculture is essential for increasing crop yield and decreasing costs, while contributing to environmental sustainability. The intense use of | N=Smart water management platform: IoT-based precision irrigation for agriculture. The smart management of freshwater for precision irrigation in agriculture is essential for increasing crop yield and decreasing costs, while contributing to environmental | C=missing | E=, it includes a performance analysis of FIWARE components used in the Platform. Results show that it is able to provide adequate performance for the SWAMP pilots, but requires specially designed configurations and the re-engineering of some components to provide higher scalability using less computa",abstract_available+landing_url
FT119,RAW474,Malicious detection model with artificial neural network in IoT-based smart farming security,2024,,https://link.springer.com/article/10.1007/s10586-024-04334-5?error=cookies_not_supported&code=63323d64-4044-486f-af4c-3835b33fed84,,exclude,exclude_fulltext_unretrievable,R12_fulltext_or_abstract_unretrievable_after_OpenAlex_Unpaywall_Crossref_landing_checks,retrieval_failure_documented,No sufficient abstract/full-text evidence was retrievable. Conservative PRISMA eligibility rule: exclude rather than infer PNCE fit.,metadata_only+landing_url; crossref=R09_crossref_no_abstract; landing=R10_landing_text_insufficient
FT120,RAW475,IoT-based smart irrigation management system to enhance agricultural water security,2024,,https://doi.org/10.1016/j.rineng.2024.102829,,exclude,exclude_fulltext,R05_review_or_secondary_study,openalex_unpaywall_metadata,"P=ased smart irrigation management system to enhance agricultural water security. Agriculture, the key sector for food production, faces challenges exacerbated by the growing global demand for food and the scarcity of water resources. Traditional irrigation methods often lead to inefficient use of wat | N=IoT-based smart irrigation management system to enhance agricultural water security. Agriculture, the key sector for food production, faces challenges exacerbated by the growing global demand for food and the scarcity of | C=missing | E=re governed by predefined thresholds, preventing an over-irrigation system. The evaluation of system performance involves deploying temperature, humidity, moisture, and water level sensors in a testing field. Further, before data is sent to the cloud, sensor values are calibrated using a functional",abstract_available+landing_url
